,Height Range(CM),Weight Range(Kg),Distance(Km),Avg Speed(Km/h),Total Ascent(m),Avg Grade(%),Wh/km,Power Assistance Level,Wind speed(Km/h),Wind Direction,Weather,Precipitation(mm),Temperature(° C)
9405,174.6814556,67.32717461,0.722321287,10.9,2,1.605895188,7.96584437,1,24.00827657,WSW,Patchy rain possible,0.090958764,12.70056671
9406,174.7034854,64.4731789,0.3,14.45296674,4,1.790411706,22.78632135,3,8.718898668,WSW,Cloudy,0,10.76126583
9407,173.4816229,65.04393621,0.3,11.32282989,0,1.529371782,22.12118901,2,6.1,WSW,Patchy rain possible,0.105420377,9.4
9408,174.543029,61.65901997,1.935459901,14.57454501,16,1.87137728,3.933313874,2,29.24387381,S,Overcast,0,12.3218238
9409,176.0936896,72.49424515,5.339046585,17.80578512,31,1.93059286,4.292580403,3,23.47691947,S,Cloudy,0.036537055,15.55880247
9410,171.5214697,64.43179905,2.1189563,18.08034484,5,1.5,4.24174406,4,7.961113739,S,Light drizzle,0.091111304,9.4
9411,173.0062989,57.5,2.925275506,14.40452632,25,2.056477452,18.61001635,2,27.42627676,SSE,Clear,0.217634484,14.24854933
9412,174.3355873,71.08924417,2.790695247,13.62783388,16,1.557492302,12.05985906,3,23.60971994,S,Overcast,0.272412056,13.26680388
9413,173.3263295,63.97133305,2.28468604,15.40323643,21,1.915758545,7.706289018,4,9.90609715,S,Clear,0,11.28880872
9414,179.3729192,79.38372584,4.00724609,15.64794168,24,1.870154916,13.00757597,3,8.066602977,S,Overcast,0,12.209882
9415,172.5722943,66.86695108,1.810315622,11.94498994,16,1.546356353,16.35784714,3,6.1,S,Clear,0.031293111,9.4
9416,172.2931544,62.1537057,3.844410179,19.64157998,33,2.167885237,9.599898348,5,27.0830189,S,Light drizzle,0.059796579,13.57435343
9417,169.9044286,58.18221645,3.373523841,16.84531029,12,1.569830581,1.81,4,18.81230054,S,Cloudy,0,10.4468316
9418,175.2043578,57.5,2.297261524,15.56791432,19,1.962109298,16.60993628,3,35.46669255,S,Overcast,0.126537146,15.2411526
9419,176.4955285,73.97298079,5.04031159,19.69428697,41,2.198517698,8.973884606,5,32.75537143,WSW,Clear,0.436528435,16.22089771
9420,174.6705497,61.77241698,2.305274348,14.9644398,25,1.977982523,7.277575481,3,13.3241081,S,Overcast,0,11.87233981
9421,178.7360635,77.44047705,5.907635211,17.66255464,26,2.131444325,23.67270196,3,28.16368581,W,Cloudy,0.52480699,16.52681745
9422,174.1398267,66.08721634,5.865028436,19.26303281,45,2.257802966,7.50061693,4,33.97470774,S,Patchy rain possible,0.516038221,16.07617945
9423,169.9,57.5,0.958528959,13.98457384,6,1.774843924,9.938169816,3,6.1,S,Cloudy,0,10.33482447
9424,172.145574,62.48528413,3.955265212,14.72158163,27,2.026620332,14.71313633,3,26.40658434,S,Clear,0.119929739,13.40173648
9425,175.9559404,64.49404309,0.3,15.69354191,0,1.656295139,1.81,3,18.20948295,S,Cloudy,0,13.77872103
9426,171.5102137,60.46173004,4.163368317,17.3753745,30,2.224206846,18.28411806,4,18.42100778,S,Cloudy,0,11.31042545
9427,175.5790956,71.36679691,2.617589808,14.0443346,9,1.556095282,15.43179395,4,16.43697955,S,Partly cloudy,0.313007933,12.1745316
9428,172.3361948,60.83384934,1.935799999,15.43479112,6,1.898979655,17.18470018,2,24.70185899,S,Light drizzle,0.407711105,11.7650215
9429,175.142742,75.41294314,3.7838584,17.44327234,14,1.677528611,3.525482072,3,8.95877461,S,Overcast,0.084020915,10.60850422
9430,173.1487046,69.70663171,2.899197167,19.62526793,22,2.209494296,1.81,3,6.678909828,S,Overcast,0,9.4
9431,174.347595,63.30620161,4.530610623,15.40595081,24,1.860355915,15.79652769,3,19.90560098,W,Cloudy,0.319904191,13.76236063
9432,174.0850924,59.49526239,4.033441968,15.57130713,26,2.038566635,2.134119857,2,17.74575187,WSW,Overcast,0.069356949,10.80185295
9433,176.7093076,72.85306676,3.915898773,16.94416362,32,2.006820006,1.81,3,15.97707652,WSW,Cloudy,0,14.67942654
9434,170.5681706,57.5,4.680824343,18.81384991,31,2.223809326,20.10008597,4,18.29226383,WSW,Cloudy,0.272593922,12.28309914
9435,174.7508168,69.0607982,4.301033389,16.41172924,24,2.067767641,11.6399927,3,19.6714262,WSW,Patchy rain possible,0.303502745,13.23182049
9436,176.7852238,74.55076003,2.170615148,12.64747526,8,1.572470192,8.233649162,3,11.87877664,WSW,Cloudy,0,11.79968835
9437,174.3547546,59.38774831,4.575284589,17.66665469,25,1.965840389,14.68953773,4,22.0791804,S,Partly cloudy,0.463118069,14.84897464
9438,169.9,61.82004332,1.78137111,14.96021706,0,1.574507475,22.3671985,2,13.07571234,S,Patchy rain possible,0.235263424,9.5793946
9439,174.6009668,66.17244064,2.575909106,15.84619715,16,1.830022911,19.3746579,3,25.32675729,S,Partly cloudy,0.248132172,14.62103241
9440,174.3119878,64.09205606,0.826655342,16.63943866,18,2.3,24.93918605,3,12.81746721,S,Clear,0,10.77548504
9441,172.7257284,57.5,2.666459836,15.14118468,17,1.971609016,24.78700989,3,22.42522623,SSE,Clear,0.411613359,13.70114525
9442,170.9983349,57.5,2.53358613,12.87228988,9,1.848888968,9.316482422,2,31.67911931,SSE,Cloudy,0.146868904,13.79490907
9443,169.9,57.5,0.320908179,18.20664852,0,1.810693532,18.49648566,3,14.27706622,S,Cloudy,0,9.969153686
9444,172.1717017,64.46922534,2.128361998,14.1149041,13,1.513763197,1.81,1,6.1,S,Cloudy,0,9.4
9445,169.9,57.5,1.351054704,10.9,0,1.5,19.09519561,1,16.89375789,WSW,Patchy rain possible,0.288659384,9.4
9446,169.9,57.5,0.955584891,15.87777393,1,1.800473689,24.13607693,3,18.20995629,WSW,Light drizzle,0.172762023,9.80840565
9447,170.9570887,61.07444999,3.399085277,16.50736481,13,1.542302571,16.60513166,4,24.17300918,WSW,Patchy rain possible,0.159975366,12.33808067
9448,171.1920006,57.5,2.246660243,15.12788676,4,1.557457333,9.605032018,3,23.14838306,S,Patchy rain possible,0.164104609,13.86072808
9449,173.9989988,57.5,4.122266179,17.62083697,27,2.097097698,24.16148263,5,22.23053589,S,Overcast,0.119603342,13.56705605
9450,174.1464106,59.55329935,2.612569877,14.40481146,11,1.760947978,10.55858204,3,13.8682176,S,Clear,0.036141639,10.60992997
9451,179.3236668,68.13841315,4.553173351,17.36027819,21,1.983594136,16.61590166,4,31.21798069,W,Overcast,0.31187794,16.9
9452,171.9804188,66.9332748,0.964001185,11.75559431,16,1.75787899,11.9471842,1,10.36218515,S,Patchy rain possible,0,9.4
9453,173.9516582,62.90277706,4.785815938,14.42434285,25,1.848166938,1.81,3,12.16934626,S,Patchy rain possible,0,12.89944736
9454,175.6670804,70.05207254,2.961292041,14.75798648,16,1.792867013,4.574045787,2,17.82360973,SSE,Clear,0.107093083,14.11069913
9455,171.4497156,61.04244486,2.598450361,15.49531064,16,1.946230669,8.571442506,4,16.04306388,S,Cloudy,0,11.67333395
9456,173.5844018,74.32498677,1.954222379,12.67275626,2,1.545043055,1.81,2,6.86301224,S,Patchy rain possible,0,9.4
9457,177.0273767,73.58766889,3.643242301,18.02573665,32,2.117759336,1.81,3,31.91512319,S,Patchy rain possible,0,15.94338422
9458,171.457882,60.79673204,5.902804078,12.59929894,42,2.165740108,14.48020069,1,20.31483209,S,Cloudy,0.155142972,11.30063282
9459,172.5488794,67.17601096,5.766349582,14.80312152,26,1.67753248,18.71054563,3,14.68292986,S,Clear,0.408994097,11.29141807
9460,171.3442416,57.5,3.246298769,11.86854528,17,1.703471967,14.8175778,1,8.492744649,S,Cloudy,0.23117151,9.4
9461,171.4901075,64.42734178,3.430894656,16.09192481,21,2.087431331,32.04627216,4,6.1,S,Patchy rain possible,0.442932244,9.4
9462,172.2353759,57.5,2.147256978,17.2464469,9,2.135803038,26.45738924,4,26.73860889,WSW,Patchy rain possible,0.594584728,15.37749803
9463,176.8824104,72.44620085,4.934925435,17.67873733,26,1.869420852,3.259390196,4,23.31777925,WSW,Overcast,0,16.9
9464,171.0944722,57.5,3.505886923,17.00055227,18,1.921989874,22.9063072,4,24.56485548,S,Cloudy,0.159686261,12.6276978
9465,170.8788954,57.5,3.168512137,17.70607,22,2.12169976,17.56497749,4,24.64930956,S,Light drizzle,0.238237677,14.36272057
9466,174.34118,61.29759447,5.793658467,17.08300669,23,1.75419041,1.81,5,12.08977996,WSW,Overcast,0.273095436,12.79148268
9467,171.1813058,60.4388498,2.28417916,14.78270492,15,1.736046108,1.81,3,6.1,S,Overcast,0,9.4
9468,172.6881071,67.91437831,1.644728005,15.68355915,2,1.722879316,15.81093696,3,6.1,S,Light drizzle,0.119947783,9.4
9469,170.4392226,57.5,2.417584844,15.81457526,15,1.687381406,7.917067337,4,16.24042947,S,Patchy rain possible,0,10.13399715
9470,176.6741531,63.82576558,1.470738947,12.28245744,0,1.52889751,15.48577776,1,6.1,WSW,Overcast,0.038413293,9.4
9471,177.1523829,79.14847267,2.497147921,11.81499704,20,1.882577662,1.81,1,8.600215177,S,Clear,0,10.64925813
9472,171.857719,57.5,3.041776281,16.28427507,26,2.3,29.30598853,4,30.24950426,S,Clear,0.26304505,16.17235959
9473,177.0144089,76.07142019,2.135970995,15.30787136,1,1.5,22.41244348,4,6.1,S,Clear,0,9.4
9474,175.0743181,64.78008403,2.213542431,14.64356341,20,1.839865169,15.02751648,3,27.05353469,WSW,Cloudy,0.110609682,15.8196191
9475,175.3865737,64.4435253,2.889219962,14.92496268,20,1.694343758,10.02827714,3,9.969688832,WSW,Clear,0.019136693,10.70381572
9476,171.3064193,57.98828393,1.747305352,17.52447434,14,1.977558224,1.81,4,16.30577784,S,Cloudy,0,11.07027381
9477,173.1761639,60.11035462,4.322146711,15.44437963,24,1.987322682,17.24349528,3,27.05888492,S,Clear,0.272508603,13.48937202
9478,171.8752856,74.59896004,3.289290525,14.34169245,18,1.795335974,2.197215891,3,28.47607327,S,Patchy rain possible,0.320807212,12.48565363
9479,176.8066503,73.15278054,3.855954932,13.30295239,26,2.134678996,7.866648455,2,25.67478715,WSW,Clear,0.326636512,14.64224628
9480,176.6374346,66.54162135,2.187202113,17.13391258,8,1.732599973,19.58842176,3,6.1,WSW,Cloudy,0,9.4
9481,171.5819609,66.63461547,3.025786072,16.02856317,21,2.076887269,1.81,3,19.54346529,S,Clear,0.088953284,12.73380242
9482,170.9039049,57.5,2.31220963,16.62936691,3,1.582571235,23.9924752,5,23.64653907,S,Clear,0.230486247,14.41847559
9483,171.3782276,57.5,2.92077212,16.18285159,28,1.955245875,7.214104722,4,22.73858871,S,Overcast,0,11.91734058
9484,175.8770479,73.80606592,0.609568202,16.28785885,6,1.63927552,26.37699415,4,18.87971282,WSW,Patchy rain possible,0.505719882,13.23968
9485,175.808916,59.33329948,0.869206699,15.83607993,8,1.894006091,26.52294706,3,18.71001046,W,Cloudy,0.213025517,13.07793347
9486,176.4555973,65.78702357,2.665616107,12.28314309,19,1.938156666,15.31626719,2,36.06448294,W,Cloudy,0.470992246,15.71044241
9487,177.3668381,75.32695889,4.042460256,18.56196943,27,2.195584277,23.97949638,5,23.16263633,WSW,Cloudy,0.452219765,14.34884199
9488,175.0042945,66.20857242,2.63263223,15.19539624,18,1.880445767,7.799211505,4,23.73844326,WSW,Patchy rain possible,0.148261987,12.88502814
9489,173.9064555,67.76726349,4.402877207,16.35642428,15,1.876549283,20.68271419,4,23.53435071,S,Patchy rain possible,0.671939215,13.13829695
9490,174.84554,75.81487083,3.976441745,15.06632544,16,1.970822325,28.49335415,2,14.92085063,S,Patchy rain possible,0.330928056,11.96085812
9491,177.4599271,80.02873346,1.627617164,12.31356582,18,1.872416153,13.14218992,1,17.17486715,S,Patchy rain possible,0.155065289,11.14748306
9492,173.1871632,61.13247604,1.346700694,15.99646861,15,2.051428321,2.687994053,2,31.367061,WSW,Cloudy,0,13.48152927
9493,173.4731709,62.79761422,4.719116737,18.43149755,36,2.253349013,16.22854151,4,29.97857137,WSW,Cloudy,0.375089758,15.40940923
9494,174.9051822,62.41962132,5.230965466,17.95802049,37,2.265017107,25.72246482,5,28.75208335,WSW,Clear,0.499780281,16.38355127
9495,174.0679892,57.5,2.753828606,17.57147471,20,1.972774208,7.67242438,4,22.71686363,WSW,Cloudy,0,15.94294346
9496,174.7422303,70.47590119,2.440448293,13.2612811,12,1.836808341,15.30024957,2,22.66083715,S,Clear,0.437094204,12.40940083
9497,178.9630668,69.89412933,2.237492559,16.80683947,6,1.641310266,4.303327655,4,11.79033589,WSW,Clear,0.095198165,12.1343871
9498,170.6645977,59.44018089,4.448928414,17.34262128,12,1.5,9.191342046,5,7.505347727,S,Patchy rain possible,0,10.49746346
9499,177.7477217,87.95693241,2.913812903,14.78960486,20,1.730289893,19.55889542,4,6.1,WSW,Clear,0.010892437,9.748617956
9500,172.7125499,64.76578266,1.236546857,11.99755112,3,1.651752224,23.39949166,2,13.72487099,S,Clear,0.084346449,11.360112
9501,172.1966408,57.5,1.106713061,13.45718349,2,1.583336738,6.002966356,1,10.61834744,WSW,Cloudy,0,9.4
9502,172.6720531,59.82359937,3.141270525,16.12017307,19,1.953900265,14.50349192,2,18.96110448,S,Cloudy,0.073522271,12.04090004
9503,177.3273444,69.96929688,0.3,15.77361523,5,2.007593819,21.4074042,4,27.05233507,SSE,Overcast,0.185016394,13.61801592
9504,172.3027006,63.01298155,2.714033444,17.61603219,5,1.747268835,22.37889751,5,8.841819887,S,Cloudy,0.362056748,10.18481785
9505,173.2018844,63.79289193,4.421166,19.90542911,26,2.278373578,23.07030351,5,34.22401928,WSW,Light drizzle,0.514360565,16.9
9506,172.1709953,57.5,3.514002208,15.49786964,15,1.682494657,25.84405859,5,14.19941015,S,Partly cloudy,0.55215094,13.67026217
9507,176.9028704,65.51781839,2.017365189,16.89707531,12,1.854718836,13.95206334,2,8.54163517,S,Overcast,0.088928436,11.46285261
9508,177.1413085,71.77839519,2.515056225,12.45508348,12,1.763059582,12.18841365,3,21.60575272,SSE,Clear,0.367975379,12.40044772
9509,177.1931422,76.5093784,1.554454096,12.62925654,13,1.827576145,19.10281888,2,16.6633124,S,Clear,0.170659844,13.17857766
9510,173.2294233,57.5,1.621451445,17.14368817,18,2.08623951,8.631061557,4,23.81287871,S,Overcast,0,14.37481764
9511,170.5474221,57.5,2.546963521,11.56820859,7,1.507505806,14.50761418,2,23.83871883,WSW,Cloudy,0.216209251,11.42201074
9512,175.8058055,68.33065853,0.730972758,20.81291474,0,1.712927002,1.81,5,26.34137668,WSW,Overcast,0,16.9
9513,173.8173827,68.48560903,3.678110822,14.62521963,24,1.966908939,13.82318291,3,12.72661716,S,Cloudy,0.142423258,9.867753086
9514,170.8649771,58.18907188,2.594025387,14.0256241,2,1.5,7.403598773,3,25.91852956,S,Clear,0.096305846,12.8204626
9515,174.1539086,65.45226054,0.498974892,14.48034724,0,1.5,1.81,3,14.56735173,S,Cloudy,0,13.36864796
9516,175.3949912,63.75173737,2.411281014,17.34326187,11,1.736694457,19.97514434,5,22.59459209,WSW,Overcast,0.495755862,13.59655796
9517,172.942213,71.43927013,1.832314938,14.19893228,4,1.5,3.391083835,3,18.93432191,S,Clear,0,12.47430931
9518,175.6528207,75.99301907,3.857016834,17.80153407,11,1.710682828,1.81,4,6.1,S,Clear,0.042305746,11.59632751
9519,173.4518344,61.35083633,1.591388194,12.29961191,1,1.588564362,15.28808999,3,6.1,WSW,Cloudy,0.16735945,9.966498882
9520,176.0021041,73.29002493,3.687578152,13.92104579,31,2.014495627,6.89357984,1,35.31433878,S,Clear,0.278998436,16.9
9521,172.3631347,57.77420446,1.769383233,12.28131082,18,1.989784839,10.12739405,3,11.89417905,S,Clear,0.089333267,10.82286919
9522,174.6553674,62.91138575,5.433055726,16.39324234,22,1.638364095,1.81,3,6.1,WSW,Overcast,0,10.28345894
9523,175.6595553,66.7362676,1.305176711,20.01936877,10,2.154803161,4.714908342,5,21.54388682,WSW,Cloudy,0,14.87477214
9524,177.2206989,72.32123647,2.482923469,14.40451658,21,2.043918104,17.17176287,2,25.53825655,WSW,Cloudy,0.13155497,14.05055235
9525,173.6779471,67.02191048,4.614205456,15.21213022,31,2.015675182,30.09041793,3,15.25911809,S,Patchy rain possible,0.647004868,13.27024656
9526,172.7852941,57.5,1.893509748,14.42409762,17,2.152166742,7.340219162,2,21.62845344,WSW,Overcast,0,14.60419183
9527,173.5930856,68.00501846,2.394502533,16.53976655,14,1.66948437,7.62619988,4,16.86148248,WSW,Clear,0,11.22097414
9528,171.1744383,57.5,2.43151596,17.74452847,17,2.087709183,30.21396395,4,26.47598231,SSE,Cloudy,0.543690538,12.94059022
9529,174.2630006,59.26925701,1.053649195,14.62733801,4,1.786179841,17.53630675,3,15.23722002,WSW,Clear,0.12575178,10.78946149
9530,175.2231614,67.83966279,3.011370531,16.61201256,14,1.856292125,13.47366041,4,30.6232623,W,Patchy rain possible,0.414210486,15.99631527
9531,178.6980254,83.64476788,1.417885494,15.4205591,16,1.832011583,4.682510487,5,13.90054672,S,Overcast,0,14.38865852
9532,171.5525544,68.1237609,1.266020459,17.28982941,6,1.772694981,19.2542652,4,10.42372224,WSW,Patchy rain possible,0.017408022,10.42211781
9533,173.7283454,62.17484914,3.446058139,14.96972731,18,1.701947128,6.210154327,3,29.70166034,S,Cloudy,0,14.07594538
9534,175.255496,71.65221169,4.827902776,11.47840591,33,1.977030876,10.34197903,3,21.53046908,S,Cloudy,0.287635223,12.91604445
9535,174.4256098,70.15348398,0.538677304,12.80267107,8,1.957773377,5.813130959,2,18.00566234,S,Light drizzle,0.052706096,12.09927812
9536,172.4733162,59.55140451,3.353386555,17.83117811,12,1.937700111,14.95347783,4,32.48449953,S,Clear,0.074313385,16.51504876
9537,174.6068362,63.49002361,2.92040253,17.7541125,25,2.181333735,10.96553845,3,29.19535368,WSW,Cloudy,0.111178316,14.44103104
9538,176.2012725,65.97493527,2.87735441,15.26589931,17,1.730422305,8.338950089,3,13.89539734,S,Overcast,0,11.20032509
9539,176.8574555,66.56563737,3.502890379,19.20907889,26,2.277620077,18.94498107,4,20.87839855,S,Cloudy,0.060168842,14.56589675
9540,171.0266536,65.06746129,1.074501906,17.80196022,1,1.540720749,1.81,4,6.1,S,Clear,0,10.27052539
9541,173.7414404,65.54805399,4.463236619,18.82358304,24,2.174164331,7.302913618,3,29.01219044,S,Cloudy,0.043693405,15.2803139
9542,175.5991287,78.74349019,2.914154388,17.79472732,16,1.890156142,16.2452929,3,6.1,S,Clear,0.161440894,9.619789384
9543,171.9425819,60.05236954,3.252714327,18.16964821,19,2.015464114,2.306289231,5,28.23302322,S,Light drizzle,0.155464477,13.79941832
9544,173.1677058,60.88487375,1.40430373,17.6179987,10,1.903296059,15.17175656,3,16.70261979,S,Patchy rain possible,0,10.45765813
9545,175.6859758,77.02745217,3.158695492,17.27613046,18,1.863627282,1.81,4,19.77637182,WSW,Cloudy,0.022840465,12.93834265
9546,173.3584443,65.39427545,3.699986972,13.89733822,25,2.289770137,11.34198536,2,30.84092205,WSW,Overcast,0.035347469,11.51371308
9547,172.7152979,60.63148249,0.970503902,17.61469129,0,1.547456205,7.453187748,4,7.753888067,WSW,Patchy rain possible,0,10.57172234
9548,172.6758709,61.66498235,1.623230795,17.70760586,0,1.751874315,14.28720328,3,17.01867106,S,Patchy rain possible,0.16929329,12.84375819
9549,173.0339328,61.58676639,3.039367758,17.19920348,19,2.092120931,8.876890828,3,14.18631301,S,Clear,0.017476261,10.83546733
9550,174.8392051,65.94056567,3.45455896,15.57430588,34,2.148250446,1.81,2,19.06981588,S,Overcast,0,12.46654298
9551,174.2327426,62.02292251,1.249348246,14.4663642,12,2.092912084,6.40209185,3,18.85039802,WSW,Overcast,0,12.60679157
9552,170.8002911,57.5,1.304577253,19.00520949,8,1.768170302,13.3302305,4,9.494316041,S,Overcast,0,9.4
9553,175.3397988,70.37762419,1.404785056,14.13709176,1,1.5,5.452340631,2,6.1,S,Cloudy,0,10.1003183
9554,172.0781973,67.44175747,1.996373469,16.71755225,16,1.99647005,10.83749023,2,11.94370065,S,Clear,0,11.1147942
9555,172.5963005,57.5,2.338785251,18.00540298,16,1.945347175,15.28157693,4,8.026447376,S,Overcast,0,10.26146993
9556,174.4359512,66.68072863,0.742567285,16.79441759,13,2.075555089,12.72417573,3,10.39471539,S,Clear,0,10.93112314
9557,174.6505565,68.7454289,0.511288114,10.9,0,1.53268888,23.2944952,1,9.531338098,S,Light drizzle,0.264389746,9.4
9558,173.6240207,59.12679696,4.95602064,17.63026771,35,2.217946409,25.68381381,4,36.02343332,SSE,Overcast,0.469292162,15.92235092
9559,176.8381934,85.25103206,2.80770453,15.18921836,15,1.692991695,16.91474724,2,6.1,S,Clear,0,9.4
9560,176.4671978,63.57936048,4.39806779,14.34313749,24,1.934176643,21.81766122,3,35.5053387,W,Cloudy,0.636913779,16.9
9561,169.9,57.5,2.511957084,14.52597732,23,2.139140764,20.14167168,3,30.415915,S,Patchy rain possible,0.292316026,15.08166833
9562,169.9,57.5,7.390543294,17.05366246,52,2.3,18.84005882,4,39.2,S,Clear,0.716184411,14.39205962
9563,170.9375051,57.5,0.427519708,16.63220151,11,1.883870343,1.81,4,8.950269581,S,Clear,0,9.652834221
9564,175.9094129,64.78735125,3.783754716,18.053214,19,1.916241578,25.01380162,5,29.82923928,S,Overcast,0.357823997,15.82412891
9565,176.2358971,74.69884078,3.454813278,15.89515821,25,1.978358965,18.45149812,4,25.23817822,WSW,Clear,0.183972684,14.87308302
9566,173.6548207,69.12061531,1.358554315,14.38988674,4,1.776674715,8.245488181,4,10.18872131,S,Cloudy,0,10.28567366
9567,174.8088377,68.57825058,4.3229907,18.73434303,31,2.09287335,11.49618962,5,18.11072388,WSW,Cloudy,0.121268921,13.59758671
9568,175.0826687,65.78722057,3.014143436,19.22217457,15,1.933354482,9.798132035,4,15.75871213,S,Cloudy,0,13.12041277
9569,170.2028181,62.08444666,3.979381108,15.96347419,13,1.997089576,21.76798409,2,17.61018127,S,Clear,0.125075654,11.54590295
9570,175.0942656,59.74436192,1.87093133,19.17042232,18,2.163880726,12.44806099,5,19.28790589,WSW,Overcast,0,13.80801578
